C,0.900000,0.084295,0.000000,2.000000
C,0.878261,0.098371,1.000000,4.000000
C,0.597826,0.141740,0.000000,2.000000
C,0.741935,0.151505,1.000000,2.000000
C,0.537313,0.109098,0.000000,4.000000
C,0.780000,0.117945,0.000000,2.000000
C,0.818182,0.121274,0.000000,2.000000
C,0.924528,0.117100,0.000000,4.000000
C,1.067961,0.134066,1.000000,4.000000
C,0.720000,0.126267,1.000000,4.000000
C,0.511111,0.168246,0.000000,2.000000
C,0.918367,0.102055,0.000000,4.000000
C,0.661972,0.106249,0.000000,2.000000
C,1.051282,0.096185,0.000000,4.000000
C,0.718750,0.146901,0.000000,4.000000
C,1.423077,0.119303,0.000000,6.000000
C,1.058824,0.097710,2.000000,2.000000
C,0.896552,0.118626,0.000000,2.000000
C,0.653846,0.143700,0.000000,2.000000
C,0.582677,0.099481,1.000000,4.000000
C,0.675676,0.138563,0.000000,4.000000
C,0.846154,0.110613,0.000000,2.000000
C,0.617021,0.102716,2.000000,2.000000
C,0.886957,0.098440,1.000000,4.000000
C,0.131783,0.156104,0.000000,2.000000
C,0.807018,0.139583,1.000000,2.000000
C,0.962963,0.135831,1.000000,2.000000
C,0.925926,0.136309,0.000000,4.000000
C,0.823529,0.089039,1.000000,4.000000
C,1.058824,0.111496,0.000000,4.000000
C,0.800000,0.128770,0.000000,2.000000
C,1.065217,0.138161,0.000000,4.000000
C,1.054545,0.099471,1.000000,4.000000
C,1.322785,0.109738,0.000000,6.000000
C,0.588235,0.132680,0.000000,2.000000
C,1.074074,0.117436,0.000000,2.000000
C,0.823529,0.100113,1.000000,4.000000
C,0.606061,0.183417,0.000000,2.000000
C,0.898876,0.106424,0.000000,2.000000
C,0.366412,0.117847,1.000000,2.000000
C,1.114286,0.141494,0.000000,4.000000
C,0.872727,0.129941,1.000000,2.000000
C,0.785714,0.091994,0.000000,2.000000
C,0.857143,0.160150,0.000000,4.000000
C,0.794643,0.113306,0.000000,4.000000
C,0.840000,0.110217,1.000000,4.000000
C,0.616114,0.102668,1.000000,4.000000
C,1.050000,0.091444,0.000000,6.000000
C,0.767857,0.099303,1.000000,2.000000
C,0.789474,0.111166,1.000000,4.000000
C,0.545455,0.158333,0.000000,2.000000
C,1.047619,0.093209,0.000000,4.000000
C,0.711111,0.116344,0.000000,4.000000
C,0.830986,0.100620,0.000000,2.000000
C,0.671756,0.127005,0.000000,4.000000
C,0.978261,0.123203,1.000000,2.000000
C,0.380282,0.134365,0.000000,2.000000
C,0.657143,0.183137,0.000000,2.000000
C,0.854015,0.094048,0.000000,4.000000
C,0.848485,0.097237,1.000000,4.000000
C,0.796296,0.127245,1.000000,2.000000
C,0.922535,0.101615,1.000000,4.000000
C,0.746667,0.119955,0.000000,4.000000
C,0.597701,0.131851,0.000000,4.000000
C,0.758929,0.103094,0.000000,2.000000
C,0.509434,0.127657,0.000000,2.000000
C,0.591549,0.121138,0.000000,4.000000
C,0.910448,0.155124,0.000000,2.000000
C,0.959459,0.135755,1.000000,2.000000
C,0.633588,0.128275,0.000000,2.000000
C,0.493151,0.088547,0.000000,4.000000
C,0.771930,0.135603,1.000000,2.000000
C,0.567568,0.135155,0.000000,2.000000
C,0.845304,0.144390,1.000000,2.000000
C,0.591928,0.119053,0.000000,4.000000
C,0.740741,0.107704,0.000000,4.000000
C,0.575581,0.114807,0.000000,4.000000
C,0.890909,0.139049,0.000000,4.000000
C,0.214815,0.175298,0.000000,2.000000
C,0.906250,0.111288,0.000000,2.000000
C,0.631579,0.162835,0.000000,2.000000
C,0.423913,0.154665,0.000000,2.000000
C,0.911111,0.153703,0.000000,4.000000
C,0.760870,0.127356,1.000000,2.000000
C,0.720000,0.097796,1.000000,4.000000
C,0.384146,0.138528,0.000000,2.000000
C,0.314607,0.191975,0.000000,2.000000
C,0.848739,0.118661,0.000000,2.000000
C,0.689189,0.089061,0.000000,4.000000
C,1.629630,0.111524,0.000000,4.000000
C,0.422764,0.136453,0.000000,2.000000
C,0.562500,0.139415,0.000000,2.000000
C,0.846154,0.089779,0.000000,4.000000
C,0.973333,0.121241,0.000000,2.000000
C,1.058824,0.103107,0.000000,4.000000
C,1.000000,0.102348,0.000000,2.000000
C,0.717172,0.117744,1.000000,4.000000
C,0.741935,0.126934,1.000000,2.000000
C,0.863158,0.109508,0.000000,4.000000
C,0.634146,0.083006,0.000000,2.000000
C,0.846154,0.112483,1.000000,4.000000
C,0.562500,0.146236,0.000000,2.000000
C,1.461538,0.119746,0.000000,6.000000
C,0.305882,0.126697,0.000000,2.000000
C,1.050000,0.103802,1.000000,4.000000
C,0.747253,0.099596,0.000000,2.000000
C,0.888889,0.133333,1.000000,2.000000
C,0.846154,0.103903,0.000000,4.000000
C,1.034483,0.133492,0.000000,4.000000
C,0.971014,0.116072,0.000000,2.000000
C,0.907407,0.139248,0.000000,4.000000
C,0.692810,0.093159,0.000000,2.000000
C,1.555556,0.115858,0.000000,6.000000
C,0.561644,0.158826,0.000000,2.000000
C,1.023438,0.097258,1.000000,4.000000
C,0.711111,0.173907,0.000000,2.000000
C,0.666667,0.108859,1.000000,2.000000
C,0.722973,0.110416,0.000000,2.000000
C,0.503145,0.158219,0.000000,2.000000
C,0.811881,0.129395,0.000000,2.000000
C,0.803571,0.105379,1.000000,4.000000
C,0.940000,0.110794,0.000000,4.000000
C,0.569892,0.143354,0.000000,2.000000
C,0.842105,0.114530,1.000000,4.000000
C,1.014286,0.092983,1.000000,4.000000
C,1.000000,0.132720,1.000000,2.000000
C,0.845714,0.129206,1.000000,4.000000
C,1.444444,0.100377,0.000000,6.000000
C,0.764706,0.104828,0.000000,4.000000
C,0.940000,0.108680,1.000000,2.000000
C,0.961538,0.142525,1.000000,2.000000
C,0.460526,0.164412,0.000000,2.000000
C,0.777778,0.133824,0.000000,4.000000
C,0.621622,0.092927,0.000000,4.000000
C,0.904762,0.117757,1.000000,2.000000
C,1.096774,0.110463,1.000000,2.000000
C,0.925926,0.105964,0.000000,4.000000
C,0.857143,0.125042,0.000000,4.000000
C,1.157895,0.126160,1.000000,2.000000
C,0.820513,0.128203,2.000000,2.000000
C,1.468750,0.076642,1.000000,4.000000
C,1.113636,0.112897,1.000000,2.000000
C,0.600000,0.149791,0.000000,2.000000
C,0.440476,0.117429,1.000000,4.000000
C,0.769231,0.105437,0.000000,4.000000
C,1.159091,0.104498,0.000000,6.000000
C,0.802469,0.138893,0.000000,2.000000
C,0.878788,0.112671,1.000000,2.000000
C,0.818182,0.107810,0.000000,4.000000
C,0.854167,0.083819,0.000000,4.000000
C,0.904255,0.150303,0.000000,4.000000
C,0.361257,0.147509,0.000000,2.000000
C,0.955556,0.129522,1.000000,2.000000
C,0.619048,0.117665,0.000000,4.000000
C,0.426600,0.148148,0.000000,2.000000
C,0.741935,0.107233,0.000000,4.000000
C,0.888158,0.090484,1.000000,4.000000
C,0.874016,0.117021,0.000000,4.000000
C,0.746269,0.108706,1.000000,4.000000
C,0.625000,0.081765,0.000000,4.000000
C,0.771429,0.117736,1.000000,2.000000
C,0.909091,0.099558,1.000000,4.000000
C,0.884615,0.117646,1.000000,4.000000
C,0.786325,0.095532,0.000000,4.000000
C,0.196809,0.182925,0.000000,2.000000
C,0.862069,0.118280,0.000000,2.000000
C,0.535714,0.114001,1.000000,4.000000
C,0.685185,0.141221,0.000000,2.000000
C,0.255814,0.198493,0.000000,2.000000
C,0.780488,0.130976,0.000000,4.000000
C,0.968085,0.124088,0.000000,4.000000
C,1.024691,0.085688,1.000000,4.000000
C,0.869565,0.101980,1.000000,2.000000
C,0.317073,0.194058,0.000000,2.000000
C,1.033333,0.117736,1.000000,2.000000
C,0.880597,0.116466,0.000000,2.000000
C,1.280702,0.135795,1.000000,2.000000
C,0.164706,0.154351,0.000000,2.000000
C,0.597222,0.119455,0.000000,2.000000
C,0.758621,0.106747,0.000000,2.000000
C,0.563636,0.149671,0.000000,2.000000
C,0.888060,0.096193,0.000000,2.000000
C,0.694444,0.106900,1.000000,4.000000
C,0.843137,0.095809,1.000000,4.000000
C,1.642857,0.090897,0.000000,4.000000
C,0.932692,0.122128,0.000000,2.000000
C,0.939394,0.145347,0.000000,4.000000
C,0.822222,0.138451,0.000000,2.000000
C,0.700000,0.137485,1.000000,2.000000
C,0.962963,0.107362,1.000000,4.000000
C,0.892857,0.143740,0.000000,4.000000
C,0.625000,0.143072,0.000000,4.000000
C,0.967742,0.135173,1.000000,2.000000
C,0.740741,0.128770,0.000000,4.000000
C,0.716667,0.116089,1.000000,4.000000
C,1.122807,0.098327,0.000000,4.000000
C,1.120000,0.141614,0.000000,4.000000
C,0.777778,0.125996,1.000000,2.000000
C,1.081301,0.071920,0.000000,6.000000
C,0.812500,0.128246,1.000000,2.000000
C,1.250000,0.114708,0.000000,6.000000
C,0.705882,0.097001,2.000000,4.000000
C,1.060241,0.090225,1.000000,4.000000
C,0.857143,0.140949,0.000000,4.000000
C,0.950000,0.122266,0.000000,6.000000
C,0.540816,0.182285,0.000000,2.000000
C,0.886792,0.089609,0.000000,4.000000
C,0.647436,0.126897,1.000000,2.000000
C,0.847826,0.106276,0.000000,4.000000
C,0.870370,0.144522,1.000000,2.000000
C,0.842105,0.094759,0.000000,4.000000
C,0.604651,0.123986,1.000000,4.000000
C,0.849879,0.136629,0.000000,4.000000
C,0.558442,0.106263,0.000000,4.000000
C,0.446097,0.084696,1.000000,4.000000
C,0.790323,0.109172,1.000000,2.000000
C,0.673469,0.107051,1.000000,2.000000
C,0.470085,0.121348,0.000000,2.000000
C,0.659574,0.114789,1.000000,2.000000
C,0.885714,0.117391,1.000000,2.000000
C,0.757895,0.148947,1.000000,2.000000
C,1.074074,0.117436,0.000000,2.000000
C,0.764706,0.126157,1.000000,2.000000
C,0.885714,0.131466,1.000000,2.000000
C,0.861111,0.118443,0.000000,4.000000
C,0.405797,0.174158,0.000000,2.000000
C,1.393939,0.103617,0.000000,6.000000
C,0.918033,0.131212,1.000000,2.000000
C,0.862069,0.145845,0.000000,4.000000
C,0.823899,0.126151,1.000000,2.000000
C,0.582278,0.080932,0.000000,2.000000
C,1.000000,0.119693,0.000000,4.000000
C,0.830769,0.113140,0.000000,4.000000
C,0.839744,0.125394,2.000000,2.000000
C,0.675676,0.130149,0.000000,2.000000
C,0.735849,0.118155,1.000000,4.000000
C,0.611111,0.144917,0.000000,2.000000
C,0.657143,0.088120,0.000000,4.000000
C,0.823944,0.103774,1.000000,4.000000
C,0.798742,0.131110,1.000000,2.000000
C,1.384615,0.114462,0.000000,6.000000
C,0.690909,0.094761,1.000000,4.000000
C,0.682540,0.121943,1.000000,4.000000
C,0.602410,0.133047,0.000000,2.000000
C,0.553846,0.120561,0.000000,2.000000
C,1.106383,0.130677,0.000000,2.000000
C,0.851351,0.108138,0.000000,4.000000
C,1.043478,0.105331,0.000000,4.000000
C,0.906250,0.122917,0.000000,4.000000
C,0.833333,0.118165,0.000000,4.000000
C,0.690909,0.094761,1.000000,4.000000
C,0.609023,0.135006,0.000000,2.000000
C,0.821429,0.100582,0.000000,4.000000
C,0.918919,0.095680,0.000000,4.000000
C,0.836364,0.167888,0.000000,2.000000
C,0.739437,0.108175,1.000000,2.000000
C,1.032787,0.106212,1.000000,4.000000
C,1.034483,0.133492,0.000000,4.000000
C,0.563536,0.094833,1.000000,4.000000
C,1.465753,0.105524,0.000000,6.000000
C,1.329897,0.084861,0.000000,6.000000
C,0.711538,0.107095,0.000000,4.000000
C,0.710526,0.130584,2.000000,4.000000
C,0.620690,0.104042,2.000000,4.000000
C,0.829787,0.092597,0.000000,4.000000
C,0.685714,0.119415,1.000000,4.000000
C,0.818182,0.111313,1.000000,2.000000
C,1.375000,0.100309,0.000000,6.000000
C,0.791667,0.142794,0.000000,4.000000
C,0.516129,0.155864,0.000000,2.000000
C,0.880000,0.125000,1.000000,2.000000
C,1.100000,0.097007,0.000000,2.000000
C,0.750000,0.127577,1.000000,4.000000
C,0.733333,0.145650,0.000000,4.000000
C,0.812500,0.082322,1.000000,4.000000
C,0.868421,0.105932,1.000000,4.000000
C,0.911111,0.123812,1.000000,4.000000
C,1.000000,0.147466,0.000000,4.000000
C,0.882353,0.143791,0.000000,4.000000
C,1.500000,0.107369,0.000000,6.000000
C,0.777778,0.139409,1.000000,2.000000
C,0.888889,0.097383,0.000000,2.000000
C,1.065217,0.106291,0.000000,4.000000
C,0.920000,0.128770,0.000000,2.000000
C,0.666667,0.123408,0.000000,2.000000
C,0.921053,0.088283,0.000000,4.000000
C,0.851351,0.132350,1.000000,4.000000
C,0.685714,0.134009,1.000000,2.000000
C,0.969432,0.064676,0.000000,6.000000
C,0.666667,0.123963,1.000000,4.000000
C,0.944444,0.090476,0.000000,4.000000
C,1.028571,0.078252,0.000000,4.000000
C,0.723404,0.141616,1.000000,2.000000
C,1.000000,0.107499,1.000000,4.000000
C,0.589744,0.138026,1.000000,2.000000
C,0.975610,0.107863,1.000000,2.000000
C,0.690909,0.101198,1.000000,4.000000
C,0.942308,0.104247,1.000000,4.000000
C,1.026316,0.088800,0.000000,4.000000
C,0.962500,0.126487,1.000000,2.000000
C,1.000000,0.106636,0.000000,4.000000
C,0.970588,0.101926,1.000000,4.000000
C,0.943396,0.108840,0.000000,2.000000
C,0.897727,0.121974,1.000000,2.000000
C,0.821053,0.098022,0.000000,4.000000
C,1.114754,0.110368,1.000000,2.000000
C,0.905660,0.141069,1.000000,2.000000
C,1.100000,0.096638,0.000000,2.000000
C,1.000000,0.097717,1.000000,4.000000
C,0.885714,0.119150,1.000000,2.000000
C,0.882353,0.091642,1.000000,4.000000
C,0.635593,0.089146,1.000000,4.000000
C,0.851064,0.127675,1.000000,2.000000
C,0.891304,0.127492,1.000000,2.000000
C,0.577778,0.174101,0.000000,2.000000
C,0.806452,0.124354,0.000000,2.000000
C,0.544304,0.124090,0.000000,2.000000
C,0.854167,0.094926,0.000000,6.000000
C,0.725000,0.130183,0.000000,2.000000
C,0.586667,0.117990,0.000000,2.000000
C,0.978261,0.121641,1.000000,2.000000
C,0.690909,0.101280,1.000000,4.000000
C,0.985294,0.116344,0.000000,2.000000
C,0.607143,0.121988,0.000000,2.000000
C,0.600000,0.102778,1.000000,4.000000
C,0.615385,0.113421,0.000000,2.000000
C,0.544872,0.158251,0.000000,2.000000
C,0.755102,0.124736,0.000000,2.000000
C,1.418182,0.111205,0.000000,6.000000
C,0.658986,0.158916,0.000000,2.000000
C,0.382353,0.141899,0.000000,2.000000
C,0.846154,0.087589,0.000000,4.000000
C,0.589286,0.097941,0.000000,4.000000
C,0.675676,0.116028,0.000000,4.000000
C,1.212121,0.094994,1.000000,4.000000
C,0.924528,0.117100,0.000000,4.000000
C,0.371560,0.098770,1.000000,4.000000
C,0.280000,0.126873,0.000000,2.000000
C,0.771429,0.117666,0.000000,2.000000
C,1.075099,0.127967,0.000000,2.000000
C,0.925926,0.121410,1.000000,4.000000
C,0.583333,0.137394,1.000000,2.000000
C,0.571429,0.144848,0.000000,2.000000
C,0.970588,0.086735,0.000000,4.000000
C,0.885714,0.131466,1.000000,2.000000
C,0.451613,0.158206,0.000000,2.000000
C,1.000000,0.131789,0.000000,4.000000
C,0.536585,0.136460,0.000000,2.000000
C,0.537879,0.193330,0.000000,2.000000
C,0.830189,0.106594,0.000000,4.000000
C,0.773333,0.103670,1.000000,4.000000
C,0.766667,0.087487,2.000000,4.000000
C,0.619355,0.095061,0.000000,2.000000
C,0.742268,0.152829,0.000000,4.000000
C,0.965517,0.134160,1.000000,2.000000
C,0.390805,0.178740,0.000000,2.000000
C,1.083333,0.091926,0.000000,4.000000
C,1.060606,0.085116,0.000000,6.000000
C,1.013699,0.115899,1.000000,2.000000
C,0.448718,0.150604,0.000000,2.000000
C,0.654545,0.110381,1.000000,4.000000
C,0.857143,0.128568,0.000000,4.000000
C,0.833333,0.085485,2.000000,4.000000
C,0.811321,0.107665,1.000000,4.000000
C,0.541436,0.131653,0.000000,2.000000
C,0.416667,0.132075,0.000000,2.000000
C,0.545455,0.191082,0.000000,2.000000
C,0.705263,0.129080,0.000000,2.000000
C,0.684211,0.115509,1.000000,4.000000
C,1.000000,0.129688,0.000000,2.000000
C,0.644444,0.081907,1.000000,4.000000
C,0.203846,0.110596,0.000000,2.000000
C,0.764943,0.090787,1.000000,4.000000
C,1.033898,0.118150,0.000000,4.000000
C,0.968085,0.140526,1.000000,2.000000
C,0.531915,0.142608,0.000000,2.000000
C,0.981481,0.125424,1.000000,4.000000
C,0.890909,0.139785,0.000000,4.000000
C,0.768595,0.153887,0.000000,2.000000
C,0.875000,0.126440,1.000000,2.000000
C,0.950000,0.118012,1.000000,4.000000
C,0.847134,0.127610,0.000000,4.000000
C,0.895833,0.106678,0.000000,4.000000
C,0.707547,0.093370,0.000000,4.000000
C,0.789474,0.124354,1.000000,2.000000
C,0.627907,0.107759,0.000000,4.000000
C,1.025000,0.095799,1.000000,4.000000
C,0.880597,0.116466,0.000000,2.000000
C,0.906250,0.118887,0.000000,2.000000
C,0.717949,0.112642,1.000000,4.000000
C,1.032787,0.107798,1.000000,4.000000
C,0.955556,0.123562,1.000000,2.000000
C,0.850575,0.108161,0.000000,4.000000
C,0.897059,0.099694,0.000000,4.000000
C,0.973684,0.113749,0.000000,2.000000
C,0.450000,0.156029,0.000000,2.000000
C,0.941176,0.105395,1.000000,4.000000
C,0.763158,0.104335,0.000000,2.000000
C,0.814815,0.146021,1.000000,2.000000
C,0.542553,0.125265,0.000000,4.000000
C,0.869565,0.105408,0.000000,4.000000
C,0.962500,0.108575,0.000000,4.000000
C,1.333333,0.084569,0.000000,6.000000
C,0.563536,0.135110,0.000000,4.000000
C,0.703125,0.112836,0.000000,2.000000
C,0.821429,0.126398,1.000000,4.000000
C,0.870968,0.131138,0.000000,2.000000
C,0.862069,0.098607,1.000000,4.000000
C,0.944444,0.108322,1.000000,4.000000
C,0.936170,0.123972,0.000000,2.000000
C,0.794118,0.091955,0.000000,4.000000
C,0.689655,0.161241,1.000000,2.000000
C,0.800000,0.093906,1.000000,4.000000
C,0.723684,0.125838,1.000000,2.000000
C,0.854167,0.116077,0.000000,4.000000
C,0.657895,0.121049,0.000000,2.000000
C,0.569231,0.129193,1.000000,2.000000
C,0.880000,0.101107,0.000000,2.000000
C,0.685714,0.141975,0.000000,4.000000
C,0.600000,0.134782,0.000000,2.000000
C,0.781250,0.143931,0.000000,4.000000
C,1.000000,0.076552,0.000000,6.000000
C,0.549296,0.099319,0.000000,4.000000
C,0.896552,0.105841,0.000000,2.000000
C,0.847059,0.088498,0.000000,4.000000
C,1.086957,0.104329,0.000000,4.000000
C,0.558140,0.115650,1.000000,4.000000
C,0.657534,0.095863,1.000000,4.000000
C,1.000000,0.103056,1.000000,4.000000
C,1.025000,0.096090,0.000000,6.000000
C,0.666667,0.143346,1.000000,2.000000
C,0.281690,0.207049,0.000000,2.000000
C,0.634146,0.116778,0.000000,4.000000
C,0.647059,0.101376,0.000000,4.000000
C,0.951220,0.115554,0.000000,2.000000
C,0.589404,0.120546,0.000000,2.000000
C,0.700000,0.124186,0.000000,2.000000
C,0.600000,0.132459,0.000000,2.000000
C,0.553571,0.143053,0.000000,2.000000
C,0.794643,0.115874,0.000000,4.000000
C,1.195238,0.140004,1.000000,2.000000
C,0.981481,0.147803,1.000000,2.000000
C,0.458333,0.119212,0.000000,2.000000
C,0.972222,0.116034,0.000000,2.000000
C,0.820000,0.107211,0.000000,4.000000
C,0.647059,0.127648,1.000000,2.000000
C,0.623037,0.120906,0.000000,2.000000
C,0.569231,0.128822,0.000000,2.000000
C,0.846154,0.106522,0.000000,2.000000
C,0.847458,0.118980,0.000000,2.000000
C,0.647436,0.090125,1.000000,4.000000
C,0.593301,0.105793,0.000000,4.000000
C,0.956522,0.152494,0.000000,4.000000
C,0.756098,0.118557,0.000000,4.000000
C,0.888889,0.128487,0.000000,2.000000
C,0.846154,0.124959,1.000000,2.000000
C,0.630435,0.130758,1.000000,4.000000
C,0.933333,0.118758,1.000000,2.000000
C,0.846154,0.113264,0.000000,2.000000
C,0.678571,0.134562,0.000000,2.000000
C,0.696970,0.090124,0.000000,2.000000
C,0.729730,0.129582,1.000000,4.000000
C,0.923077,0.093894,1.000000,4.000000
C,0.763636,0.141344,0.000000,2.000000
C,0.508475,0.117369,0.000000,2.000000
C,1.207547,0.101515,0.000000,6.000000
C,0.622222,0.119831,1.000000,4.000000
C,0.903226,0.141236,0.000000,4.000000
C,1.304636,0.096122,0.000000,6.000000
C,0.837838,0.153181,0.000000,2.000000
C,0.837838,0.153181,0.000000,2.000000
C,0.606936,0.092780,1.000000,4.000000
C,0.768293,0.114953,1.000000,4.000000
C,0.781250,0.099969,1.000000,4.000000
C,0.740157,0.132568,0.000000,2.000000
C,1.000000,0.089593,0.000000,4.000000
C,0.864583,0.088676,5.000000,6.000000
C,0.771930,0.127036,0.000000,4.000000
C,0.884615,0.102115,0.000000,4.000000
C,0.823529,0.129586,1.000000,2.000000
C,0.488889,0.148247,0.000000,2.000000
C,1.125000,0.114531,1.000000,2.000000
C,0.513966,0.125350,0.000000,2.000000
C,0.548780,0.112260,0.000000,2.000000
C,0.718750,0.096475,0.000000,4.000000
C,0.647059,0.087277,0.000000,4.000000
C,0.831461,0.128861,2.000000,2.000000
C,1.050000,0.092675,0.000000,4.000000
C,1.000000,0.088230,0.000000,4.000000
C,0.585106,0.186477,0.000000,2.000000
C,1.314103,0.102826,0.000000,6.000000
C,0.575000,0.133013,0.000000,2.000000
C,0.503497,0.152100,0.000000,2.000000
C,0.558659,0.136602,0.000000,4.000000
C,0.684211,0.128693,0.000000,2.000000
C,0.536765,0.116002,1.000000,4.000000
C,0.837662,0.127733,1.000000,2.000000
C,1.074074,0.112823,1.000000,2.000000
C,0.556180,0.099138,0.000000,4.000000
C,0.660194,0.093907,0.000000,2.000000
C,0.382609,0.108297,0.000000,2.000000
C,0.772277,0.126513,1.000000,2.000000
C,1.758065,0.113300,0.000000,6.000000
C,0.476190,0.162010,0.000000,2.000000
C,0.782609,0.111125,0.000000,4.000000
C,0.760563,0.138464,0.000000,2.000000
C,0.605263,0.116512,1.000000,4.000000
C,0.714286,0.110881,0.000000,4.000000
C,0.634146,0.113638,0.000000,2.000000
C,0.913043,0.098420,0.000000,4.000000
C,0.602273,0.131736,0.000000,4.000000
C,0.607143,0.113451,1.000000,4.000000
C,0.634146,0.113312,0.000000,4.000000
C,0.964286,0.102715,0.000000,4.000000
C,0.945946,0.132358,1.000000,4.000000
C,1.140625,0.125542,1.000000,2.000000
C,0.891892,0.103140,0.000000,2.000000
C,1.160305,0.086604,0.000000,6.000000
C,0.534351,0.123626,1.000000,4.000000
C,0.862745,0.132543,0.000000,4.000000
C,0.724409,0.122190,1.000000,2.000000
C,0.755319,0.148538,1.000000,2.000000
C,0.983146,0.134923,1.000000,4.000000
C,0.857143,0.114350,0.000000,4.000000
C,0.828571,0.094373,1.000000,2.000000
C,0.892308,0.124269,0.000000,2.000000
C,1.069767,0.105388,1.000000,4.000000
C,0.867925,0.130580,0.000000,2.000000
C,0.602339,0.127803,0.000000,2.000000
C,0.907407,0.137936,0.000000,4.000000
C,1.130435,0.130234,0.000000,4.000000
C,1.375000,0.096295,0.000000,6.000000
C,1.067568,0.128704,1.000000,2.000000
C,0.916667,0.104969,0.000000,6.000000
C,1.169231,0.085762,0.000000,6.000000
C,0.681818,0.094550,0.000000,2.000000
C,0.729730,0.126267,0.000000,2.000000
C,0.788462,0.142014,0.000000,2.000000
C,0.931034,0.150599,0.000000,4.000000
C,0.365979,0.132331,0.000000,2.000000
C,1.122642,0.134657,1.000000,4.000000
C,1.307692,0.099187,0.000000,6.000000
C,0.785714,0.161441,0.000000,2.000000
C,0.636364,0.156470,0.000000,2.000000
C,0.723404,0.150951,0.000000,2.000000
C,1.290323,0.096831,0.000000,2.000000
C,0.877551,0.115562,0.000000,4.000000
C,0.916667,0.103358,1.000000,4.000000
C,0.818182,0.124891,1.000000,2.000000
C,0.970588,0.119238,1.000000,2.000000
C,0.644737,0.134717,0.000000,4.000000
C,0.838710,0.140313,0.000000,4.000000
C,0.746154,0.132610,1.000000,2.000000
C,0.680556,0.090032,0.000000,4.000000
C,0.676471,0.088320,0.000000,4.000000
C,0.321429,0.158195,0.000000,2.000000
C,0.823944,0.104949,1.000000,4.000000
C,0.795455,0.121368,1.000000,2.000000
C,0.286550,0.122676,0.000000,2.000000
C,0.871795,0.108711,0.000000,4.000000
C,0.568966,0.134379,1.000000,2.000000
C,0.882353,0.090388,0.000000,4.000000
