C,0.872340,0.106056,0.000000,2.000000,0.000000,1.606474,4.000000
C,0.695312,0.138250,1.000000,2.000000,0.162683,1.096007,4.000000
C,0.750000,0.150373,0.000000,2.000000,0.000000,1.943982,2.000000
C,0.670391,0.170921,0.000000,2.000000,0.000000,1.260865,2.000000
C,0.484848,0.150467,0.000000,2.000000,0.000000,1.683084,8.000000
C,0.950000,0.088115,0.000000,4.000000,0.000000,3.124378,6.000000
C,1.128205,0.125762,0.000000,2.000000,0.000000,1.975733,5.000000
C,0.775000,0.151204,0.000000,2.000000,0.000000,1.964422,4.000000
C,0.461538,0.182321,0.000000,2.000000,0.000000,1.406250,8.000000
C,0.657143,0.113590,0.000000,2.000000,0.000000,2.505176,5.000000
C,0.750000,0.140658,1.000000,2.000000,0.081803,1.111675,2.000000
C,1.054054,0.111662,1.000000,2.000000,0.553820,1.010519,0.000000
C,0.625000,0.163039,0.000000,2.000000,0.000000,1.515217,2.000000
C,0.581818,0.090803,0.000000,4.000000,0.000000,2.290797,4.000000
C,0.521429,0.108375,0.000000,4.000000,0.000000,1.516032,4.000000
C,0.142857,0.165359,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.562500,0.168749,0.000000,2.000000,0.000000,1.641509,2.000000
C,0.777778,0.122006,1.000000,2.000000,0.099379,1.243986,2.000000
C,0.555556,0.138143,0.000000,2.000000,0.000000,1.707582,8.000000
C,0.938776,0.087420,0.000000,4.000000,0.000000,3.099744,2.000000
C,0.236111,0.179687,0.000000,2.000000,0.000000,1.058324,0.000000
C,1.105769,0.115124,0.000000,2.000000,0.000000,1.439236,2.000000
C,0.443114,0.119202,1.000000,4.000000,0.251007,1.104057,4.000000
C,0.862069,0.112546,1.000000,2.000000,0.244444,1.325464,4.000000
C,0.777778,0.158114,1.000000,2.000000,0.100000,1.129032,2.000000
C,0.903614,0.147051,0.000000,2.000000,0.000000,1.441779,4.000000
C,0.894737,0.128243,1.000000,2.000000,0.386935,1.012048,0.000000
C,0.952381,0.129391,1.000000,2.000000,0.342932,1.014226,0.000000
C,0.769231,0.097937,1.000000,2.000000,0.215034,1.701686,2.000000
C,1.136986,0.074794,0.000000,6.000000,0.000000,2.655172,10.000000
C,0.894737,0.145602,0.000000,4.000000,0.000000,1.591716,2.000000
C,0.700000,0.136613,0.000000,2.000000,0.000000,1.921569,6.000000
C,0.621951,0.132103,0.000000,2.000000,0.000000,1.702721,4.000000
C,0.816327,0.106213,1.000000,4.000000,0.202062,1.367759,2.000000
C,0.911765,0.095656,0.000000,4.000000,0.000000,3.069272,2.000000
C,0.644231,0.124077,0.000000,2.000000,0.000000,1.629564,4.000000
C,0.581081,0.135605,0.000000,4.000000,0.000000,1.486502,4.000000
C,0.891304,0.095061,1.000000,4.000000,0.159520,1.589360,2.000000
C,0.867925,0.152562,0.000000,4.000000,0.000000,1.346642,2.000000
C,0.830508,0.124019,0.000000,2.000000,0.000000,1.474576,4.000000
C,0.524823,0.148821,0.000000,2.000000,0.000000,1.639927,4.000000
C,0.333333,0.216506,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.461538,0.142256,0.000000,2.000000,0.000000,1.767361,8.000000
C,0.720000,0.127178,1.000000,4.000000,0.286792,1.093904,2.000000
C,0.923077,0.129097,1.000000,2.000000,0.325658,1.013134,0.000000
C,1.000000,0.138773,0.000000,4.000000,0.000000,1.577689,2.000000
C,1.583333,0.105552,1.000000,4.000000,0.138810,1.458392,2.000000
C,0.585366,0.140083,0.000000,2.000000,0.000000,1.604982,4.000000
C,1.125000,0.119510,0.000000,2.000000,0.000000,2.472222,2.000000
C,1.000000,0.139639,0.000000,4.000000,0.000000,1.582609,2.000000
C,0.311688,0.212814,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.631579,0.172754,0.000000,2.000000,0.000000,1.414634,4.000000
C,0.428571,0.072841,1.000000,4.000000,1.456668,1.008775,0.000000
C,1.000000,0.123807,1.000000,2.000000,0.075949,1.291713,2.000000
C,1.454545,0.104697,1.000000,2.000000,0.647773,1.038827,0.000000
C,0.885246,0.115509,1.000000,2.000000,0.170274,1.330189,4.000000
C,0.843750,0.123768,1.000000,2.000000,0.126582,1.264470,2.000000
C,1.000000,0.141531,1.000000,2.000000,0.039395,1.107245,4.000000
C,0.877419,0.125510,0.000000,4.000000,0.000000,1.696181,2.000000
C,0.283019,0.200561,0.000000,2.000000,0.000000,1.021245,0.000000
C,1.083333,0.147648,0.000000,2.000000,0.000000,2.040462,4.000000
C,0.956044,0.141961,1.000000,2.000000,0.218058,1.010548,0.000000
C,0.875000,0.125390,1.000000,2.000000,0.059603,1.263566,2.000000
C,0.897959,0.128887,0.000000,4.000000,0.000000,1.811614,4.000000
C,0.788462,0.128592,0.000000,4.000000,0.000000,1.618928,4.000000
C,0.760000,0.121638,1.000000,4.000000,0.100000,1.334539,2.000000
C,1.277228,0.098552,0.000000,6.000000,0.000000,1.746754,6.000000
C,0.562500,0.172005,0.000000,2.000000,0.000000,1.526316,4.000000
C,0.750000,0.120267,1.000000,4.000000,0.431818,1.010707,0.000000
C,0.140496,0.153633,0.000000,2.000000,0.000000,1.064748,2.000000
C,0.513274,0.169746,0.000000,2.000000,0.000000,1.312437,8.000000
C,1.333333,0.098238,0.000000,6.000000,0.000000,2.154096,6.000000
C,0.538462,0.106315,0.000000,2.000000,0.000000,2.235955,4.000000
C,0.718750,0.128356,1.000000,2.000000,0.344086,1.011589,0.000000
C,0.900000,0.084295,0.000000,2.000000,0.000000,2.222222,6.000000
C,0.666667,0.145526,0.000000,2.000000,0.000000,1.781250,4.000000
C,0.761905,0.123728,0.000000,2.000000,0.000000,2.066667,6.000000
C,0.878261,0.098371,1.000000,4.000000,0.226524,1.310029,2.000000
C,0.597826,0.141740,0.000000,2.000000,0.000000,1.678138,8.000000
C,0.741935,0.151505,1.000000,2.000000,0.062811,1.188114,6.000000
C,0.537313,0.109098,0.000000,4.000000,0.000000,1.503572,4.000000
C,0.780000,0.117945,0.000000,2.000000,0.000000,1.620863,6.000000
C,0.818182,0.121274,0.000000,2.000000,0.000000,1.448485,4.000000
C,0.924528,0.117100,0.000000,4.000000,0.000000,1.779406,4.000000
C,0.254237,0.106880,0.000000,2.000000,0.000000,2.485437,8.000000
C,1.067961,0.134066,1.000000,4.000000,0.067558,1.175406,2.000000
C,0.720000,0.126267,1.000000,4.000000,0.268412,1.108162,2.000000
C,0.511111,0.168246,0.000000,2.000000,0.000000,1.574106,4.000000
C,0.918367,0.102055,0.000000,4.000000,0.000000,1.912067,6.000000
C,0.661972,0.106249,0.000000,2.000000,0.000000,1.865846,4.000000
C,1.051282,0.096185,0.000000,4.000000,0.000000,2.344828,6.000000
C,0.500000,0.133235,0.000000,2.000000,0.000000,2.571429,4.000000
C,0.718750,0.146901,0.000000,4.000000,0.000000,1.496183,4.000000
C,1.423077,0.119303,0.000000,6.000000,0.000000,1.680000,6.000000
C,1.058824,0.097710,2.000000,2.000000,0.489943,1.047083,2.000000
C,1.000000,0.151490,1.000000,2.000000,0.010638,1.251701,2.000000
C,0.523810,0.133631,1.000000,4.000000,0.047619,1.376238,4.000000
C,0.896552,0.118626,0.000000,2.000000,0.000000,1.378995,4.000000
C,0.653846,0.143700,0.000000,2.000000,0.000000,1.515053,4.000000
C,0.582677,0.099481,1.000000,4.000000,0.544496,1.131989,2.000000
C,0.675676,0.138563,0.000000,4.000000,0.000000,1.550562,4.000000
C,0.846154,0.110613,0.000000,2.000000,0.000000,1.933516,4.000000
C,0.617021,0.102716,2.000000,2.000000,0.185400,1.265048,4.000000
C,0.886957,0.098440,1.000000,4.000000,0.227036,1.318437,2.000000
C,0.131783,0.156104,0.000000,2.000000,0.000000,1.021926,0.000000
C,0.807018,0.139583,1.000000,2.000000,0.067673,1.151873,4.000000
C,0.962963,0.135831,1.000000,2.000000,0.287305,1.023213,0.000000
C,0.925926,0.136309,0.000000,4.000000,0.000000,1.592398,2.000000
C,0.823529,0.089039,1.000000,4.000000,0.294492,1.390018,2.000000
C,1.058824,0.111496,0.000000,4.000000,0.000000,2.082922,6.000000
C,0.800000,0.128770,0.000000,2.000000,0.000000,1.546961,4.000000
C,1.065217,0.138161,0.000000,4.000000,0.000000,1.629836,4.000000
C,1.054545,0.099471,1.000000,4.000000,0.806897,1.007259,0.000000
C,0.875000,0.137292,0.000000,2.000000,0.000000,1.625616,2.000000
C,0.523810,0.153534,0.000000,2.000000,0.000000,1.922581,2.000000
C,1.322785,0.109738,0.000000,6.000000,0.000000,1.705517,6.000000
C,0.588235,0.132680,0.000000,2.000000,0.000000,1.874917,3.000000
C,0.611111,0.164148,0.000000,2.000000,0.000000,1.428571,4.000000
C,1.074074,0.117436,0.000000,2.000000,0.000000,1.779390,2.000000
C,0.558824,0.124347,0.000000,4.000000,0.000000,1.867955,4.000000
C,0.823529,0.100113,1.000000,4.000000,0.185185,1.594111,6.000000
C,0.307692,0.212091,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.606061,0.183417,0.000000,2.000000,0.000000,1.081001,0.000000
C,1.100000,0.154212,1.000000,2.000000,0.175000,1.006369,0.000000
C,0.343750,0.145461,0.000000,2.000000,0.000000,1.940789,4.000000
C,0.898876,0.106424,0.000000,2.000000,0.000000,2.999727,4.000000
C,0.586207,0.105894,0.000000,4.000000,0.000000,1.789030,6.000000
C,0.366412,0.117847,1.000000,2.000000,0.167548,1.106322,4.000000
C,1.114286,0.141494,0.000000,4.000000,0.000000,1.420455,4.000000
C,0.818182,0.139004,0.000000,4.000000,0.000000,1.902439,3.000000
C,0.872727,0.129941,1.000000,2.000000,0.082128,1.216850,2.000000
C,0.785714,0.091994,0.000000,2.000000,0.000000,2.853618,6.000000
C,0.857143,0.160150,0.000000,4.000000,0.000000,1.319006,4.000000
C,0.794643,0.113306,0.000000,4.000000,0.000000,2.050093,4.000000
C,0.840000,0.110217,1.000000,4.000000,0.149370,1.291759,2.000000
C,0.321429,0.214520,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.616114,0.102668,1.000000,4.000000,0.553682,1.139837,2.000000
C,0.625000,0.174608,0.000000,2.000000,0.000000,1.410029,4.000000
C,1.050000,0.091444,0.000000,6.000000,0.000000,2.026685,10.000000
C,0.767857,0.099303,1.000000,2.000000,0.208015,1.719690,2.000000
C,0.304348,0.167498,0.000000,2.000000,0.000000,1.406897,2.000000
C,0.789474,0.111166,1.000000,4.000000,0.131429,1.398317,6.000000
C,0.545455,0.158333,0.000000,2.000000,0.000000,1.525610,8.000000
C,1.047619,0.093209,0.000000,4.000000,0.000000,3.360000,6.000000
C,0.711111,0.116344,0.000000,4.000000,0.000000,1.750000,6.000000
C,0.830986,0.100620,0.000000,2.000000,0.000000,3.618340,4.000000
C,0.671756,0.127005,0.000000,4.000000,0.000000,1.614122,4.000000
C,0.978261,0.123203,1.000000,2.000000,0.070884,1.293803,2.000000
C,0.708333,0.172033,0.000000,2.000000,0.000000,1.648903,2.000000
C,0.272727,0.153614,0.000000,2.000000,0.000000,1.323496,6.000000
C,0.380282,0.134365,0.000000,2.000000,0.000000,1.828342,8.000000
C,0.657143,0.183137,0.000000,2.000000,0.000000,1.412621,2.000000
C,0.854015,0.094048,0.000000,4.000000,0.000000,2.479591,8.000000
C,0.848485,0.097237,1.000000,4.000000,0.198614,1.669623,6.000000
C,0.796296,0.127245,1.000000,2.000000,0.097105,1.202801,4.000000
C,0.922535,0.101615,1.000000,4.000000,0.814282,1.007965,0.000000
C,0.746667,0.119955,0.000000,4.000000,0.000000,1.845583,2.000000
C,0.597701,0.131851,0.000000,4.000000,0.000000,1.563981,4.000000
C,0.758929,0.103094,0.000000,2.000000,0.000000,2.174326,4.000000
C,0.509434,0.127657,0.000000,2.000000,0.000000,1.980022,4.000000
C,0.591549,0.121138,0.000000,4.000000,0.000000,1.540191,6.000000
C,0.910448,0.155124,0.000000,2.000000,0.000000,1.227528,4.000000
C,0.304348,0.150000,0.000000,2.000000,0.000000,1.303571,12.000000
C,0.959459,0.135755,1.000000,2.000000,0.197136,1.088638,2.000000
C,0.633588,0.128275,0.000000,2.000000,0.000000,1.424766,4.000000
C,0.888889,0.138193,0.000000,4.000000,0.000000,2.434783,4.000000
C,0.493151,0.088547,0.000000,4.000000,0.000000,1.976943,8.000000
C,0.771930,0.135603,1.000000,2.000000,0.081081,1.160527,4.000000
C,0.567568,0.135155,0.000000,2.000000,0.000000,1.919266,7.000000
C,0.845304,0.144390,1.000000,2.000000,0.059656,1.126872,2.000000
C,0.591928,0.119053,0.000000,4.000000,0.000000,1.792500,4.000000
C,1.555556,0.115796,0.000000,6.000000,0.000000,1.758416,6.000000
C,0.740741,0.107704,0.000000,4.000000,0.000000,1.821501,2.000000
C,0.575581,0.114807,0.000000,4.000000,0.000000,1.688654,4.000000
C,0.500000,0.135785,0.000000,2.000000,0.000000,1.705882,6.000000
C,1.000000,0.127451,1.000000,2.000000,0.094675,1.309211,2.000000
C,0.890909,0.139049,0.000000,4.000000,0.000000,1.543628,3.000000
C,1.000000,0.150333,0.000000,4.000000,0.000000,1.524590,2.000000
C,0.214815,0.175298,0.000000,2.000000,0.000000,1.041905,0.000000
C,0.906250,0.111288,0.000000,2.000000,0.000000,3.210127,4.000000
C,0.875000,0.176383,0.000000,2.000000,0.000000,1.866667,4.000000
C,1.526316,0.120961,0.000000,6.000000,0.000000,1.485217,6.000000
C,0.631579,0.162835,0.000000,2.000000,0.000000,1.552795,4.000000
C,0.186667,0.180651,0.000000,2.000000,0.000000,1.000526,0.000000
C,0.857143,0.091866,0.000000,4.000000,0.000000,2.845815,6.000000
C,0.423913,0.154665,0.000000,2.000000,0.000000,1.346159,8.000000
C,0.911111,0.153703,0.000000,4.000000,0.000000,1.280119,2.000000
C,0.437500,0.165560,0.000000,2.000000,0.000000,1.631579,2.000000
C,0.760870,0.127356,1.000000,2.000000,0.394175,1.005480,0.000000
C,0.720000,0.097796,1.000000,4.000000,0.500330,1.168627,4.000000
C,0.384146,0.138528,0.000000,2.000000,0.000000,1.821937,3.000000
C,0.514286,0.157935,0.000000,2.000000,0.000000,1.389205,4.000000
C,0.314607,0.191975,0.000000,2.000000,0.000000,1.022141,0.000000
C,0.848739,0.118661,0.000000,2.000000,0.000000,1.687482,4.000000
C,0.689189,0.089061,0.000000,4.000000,0.000000,2.594014,6.000000
C,1.629630,0.111524,0.000000,4.000000,0.000000,2.522667,2.000000
C,0.422764,0.136453,0.000000,2.000000,0.000000,1.683258,7.000000
C,0.291667,0.209056,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.562500,0.139415,0.000000,2.000000,0.000000,1.684476,8.000000
C,0.846154,0.089779,0.000000,4.000000,0.000000,2.398785,6.000000
C,0.973333,0.121241,0.000000,2.000000,0.000000,1.594263,2.000000
C,1.058824,0.103107,0.000000,4.000000,0.000000,2.331389,7.000000
C,1.000000,0.102348,0.000000,2.000000,0.000000,2.633735,4.000000
C,0.409091,0.123144,0.000000,2.000000,0.000000,1.973510,2.000000
C,0.717172,0.117744,1.000000,4.000000,0.319623,1.013133,0.000000
C,0.741935,0.126934,1.000000,2.000000,0.263109,1.096310,2.000000
C,0.863158,0.109508,0.000000,4.000000,0.000000,1.726439,2.000000
C,0.730769,0.137561,1.000000,2.000000,0.040000,1.153605,2.000000
C,0.634146,0.083006,0.000000,2.000000,0.000000,3.759420,6.000000
C,0.846154,0.112483,1.000000,4.000000,0.265786,1.363348,4.000000
C,0.562500,0.146236,0.000000,2.000000,0.000000,1.628984,2.000000
C,1.461538,0.119746,0.000000,6.000000,0.000000,1.583986,6.000000
C,0.305882,0.126697,0.000000,2.000000,0.000000,1.468836,4.000000
C,1.050000,0.103802,1.000000,4.000000,0.087534,1.587112,6.000000
C,0.747253,0.099596,0.000000,2.000000,0.000000,2.167571,2.000000
C,0.263158,0.200909,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.888889,0.133333,1.000000,2.000000,0.050063,1.159740,2.000000
C,0.842105,0.116028,0.000000,2.000000,0.000000,1.487654,4.000000
C,0.846154,0.103903,0.000000,4.000000,0.000000,2.150313,6.000000
C,1.034483,0.133492,0.000000,4.000000,0.000000,1.688136,2.000000
C,0.971014,0.116072,0.000000,2.000000,0.000000,1.711232,2.000000
C,0.907407,0.139248,0.000000,4.000000,0.000000,1.537669,2.000000
C,0.692810,0.093159,0.000000,2.000000,0.000000,2.291899,4.000000
C,1.555556,0.115858,0.000000,6.000000,0.000000,1.620972,6.000000
C,0.561644,0.158826,0.000000,2.000000,0.000000,1.450387,4.000000
C,1.023438,0.097258,1.000000,4.000000,0.837646,1.016824,0.000000
C,0.882353,0.111880,1.000000,2.000000,0.178082,1.402878,2.000000
C,1.272727,0.136790,0.000000,4.000000,0.000000,1.450704,4.000000
C,0.711111,0.173907,0.000000,2.000000,0.000000,1.477688,2.000000
C,0.666667,0.108859,1.000000,2.000000,0.318328,1.475593,4.000000
C,0.722973,0.110416,0.000000,2.000000,0.000000,1.874447,4.000000
C,0.503145,0.158219,0.000000,2.000000,0.000000,1.424953,8.000000
C,0.811881,0.129395,0.000000,2.000000,0.000000,1.460971,2.000000
C,0.803571,0.105379,1.000000,4.000000,0.629902,1.014824,0.000000
C,0.326923,0.210020,0.000000,2.000000,0.000000,1.018674,0.000000
C,0.940000,0.110794,0.000000,4.000000,0.000000,1.814750,6.000000
C,0.944444,0.123429,1.000000,2.000000,0.092683,1.299465,4.000000
C,0.569892,0.143354,0.000000,2.000000,0.000000,1.688776,4.000000
C,0.842105,0.114530,1.000000,4.000000,0.117093,1.413174,6.000000
C,0.333333,0.158718,0.000000,2.000000,0.000000,1.622642,4.000000
C,1.014286,0.092983,1.000000,4.000000,1.002510,1.011834,0.000000
C,1.000000,0.132720,1.000000,2.000000,0.295674,1.010953,0.000000
C,0.845714,0.129206,1.000000,4.000000,0.082060,1.213592,2.000000
C,1.444444,0.100377,0.000000,6.000000,0.000000,2.224277,7.000000
C,0.764706,0.104828,0.000000,4.000000,0.000000,2.718039,4.000000
C,0.687500,0.139849,2.000000,2.000000,0.144928,1.040892,2.000000
C,0.777778,0.133721,0.000000,4.000000,0.000000,1.578512,2.000000
C,0.940000,0.108680,1.000000,2.000000,0.149222,1.226719,2.000000
C,0.961538,0.142525,1.000000,2.000000,0.221709,1.018293,0.000000
C,0.466667,0.192847,0.000000,2.000000,0.000000,1.169811,6.000000
C,0.460526,0.164412,0.000000,2.000000,0.000000,1.280274,8.000000
C,1.000000,0.139114,0.000000,4.000000,0.000000,1.539623,2.000000
C,1.000000,0.127597,1.000000,2.000000,0.375635,1.026694,0.000000
C,0.777778,0.133824,0.000000,4.000000,0.000000,1.581624,2.000000
C,0.621622,0.092927,0.000000,4.000000,0.000000,2.651072,4.000000
C,0.904762,0.117757,1.000000,2.000000,0.108846,1.175013,2.000000
C,1.096774,0.110463,1.000000,2.000000,0.593340,1.012873,0.000000
C,0.318182,0.204730,0.000000,2.000000,0.000000,1.048458,2.000000
C,0.925926,0.105964,0.000000,4.000000,0.000000,2.185567,2.000000
C,0.730769,0.130970,0.000000,4.000000,0.000000,1.844262,4.000000
C,0.301887,0.204445,0.000000,2.000000,0.000000,1.021132,0.000000
C,0.857143,0.125042,0.000000,4.000000,0.000000,1.886454,4.000000
C,1.157895,0.126160,1.000000,2.000000,0.076613,1.159757,4.000000
C,0.820513,0.128203,2.000000,2.000000,0.223416,1.031599,2.000000
C,1.468750,0.076642,1.000000,4.000000,1.372470,1.057233,4.000000
C,1.113636,0.112897,1.000000,2.000000,0.107623,1.243028,2.000000
C,0.600000,0.149791,0.000000,2.000000,0.000000,1.710674,4.000000
C,0.450000,0.151490,0.000000,2.000000,0.000000,1.671362,8.000000
C,0.361111,0.128149,0.000000,2.000000,0.000000,1.892857,2.000000
C,0.440476,0.117429,1.000000,4.000000,0.257640,1.108227,4.000000
C,0.769231,0.105437,0.000000,4.000000,0.000000,1.735849,4.000000
C,1.159091,0.104498,0.000000,6.000000,0.000000,1.762572,6.000000
C,0.802469,0.138893,0.000000,2.000000,0.000000,1.878209,4.000000
C,0.878788,0.112671,1.000000,2.000000,0.158301,1.388323,2.000000
C,0.818182,0.107810,0.000000,4.000000,0.000000,2.611111,3.000000
C,0.854167,0.083819,0.000000,4.000000,0.000000,2.565187,6.000000
C,0.904255,0.150303,0.000000,4.000000,0.000000,1.336134,4.000000
C,0.361257,0.147509,0.000000,2.000000,0.000000,1.311043,4.000000
C,0.700000,0.121113,0.000000,2.000000,0.086957,1.382353,4.000000
C,0.454545,0.135680,0.000000,2.000000,0.000000,1.662500,6.000000
C,0.955556,0.129522,1.000000,2.000000,0.331087,1.011540,0.000000
C,0.619048,0.117665,0.000000,4.000000,0.000000,1.655653,4.000000
C,0.426600,0.148148,0.000000,2.000000,0.000000,1.438267,4.000000
C,0.304348,0.151515,0.000000,2.000000,0.000000,1.452055,10.000000
C,0.741935,0.107233,0.000000,4.000000,0.000000,1.845245,5.000000
C,0.888158,0.090484,1.000000,4.000000,0.255861,1.496981,2.000000
C,0.874016,0.117021,0.000000,4.000000,0.000000,1.591620,2.000000
C,0.746269,0.108706,1.000000,4.000000,0.255746,1.166257,2.000000
C,0.625000,0.081765,0.000000,4.000000,0.000000,2.711184,4.000000
C,0.771429,0.117736,1.000000,2.000000,0.147673,1.216258,4.000000
C,0.739130,0.164032,0.000000,2.000000,0.000000,1.530864,4.000000
C,0.909091,0.099558,1.000000,4.000000,0.213974,1.382664,2.000000
C,0.531250,0.158766,0.000000,2.000000,0.000000,1.552529,7.000000
C,0.884615,0.117646,1.000000,4.000000,0.181185,1.291737,2.000000
C,0.786325,0.095532,0.000000,4.000000,0.000000,1.786750,4.000000
C,0.196809,0.182925,0.000000,2.000000,0.000000,1.002056,0.000000
C,0.862069,0.118280,0.000000,2.000000,0.000000,1.702138,4.000000
C,0.555556,0.150000,0.000000,2.000000,0.000000,1.684211,4.000000
C,0.535714,0.114001,1.000000,4.000000,0.142898,1.221532,4.000000
C,0.222222,0.192847,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.685185,0.141221,0.000000,2.000000,0.000000,1.319984,4.000000
C,0.255814,0.198493,0.000000,2.000000,0.000000,1.003261,0.000000
C,0.780488,0.130976,0.000000,4.000000,0.000000,1.824274,4.000000
C,1.000000,0.140886,0.000000,4.000000,0.000000,1.615385,2.000000
C,0.222222,0.192847,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.968085,0.124088,0.000000,4.000000,0.000000,1.628341,4.000000
C,1.024691,0.085688,1.000000,4.000000,0.204070,1.765682,5.000000
C,0.869565,0.101980,1.000000,2.000000,0.205128,1.370600,2.000000
C,0.317073,0.194058,0.000000,2.000000,0.000000,1.042534,0.000000
C,1.033333,0.117736,1.000000,2.000000,0.117175,1.214968,2.000000
C,0.880597,0.116466,0.000000,2.000000,0.000000,1.380837,4.000000
C,1.280702,0.135795,1.000000,2.000000,0.271193,1.014133,0.000000
C,0.164706,0.154351,0.000000,2.000000,0.000000,1.044987,0.000000
C,0.586207,0.196161,0.000000,2.000000,0.000000,1.077430,2.000000
C,0.288889,0.124030,0.000000,2.000000,0.000000,2.230263,8.000000
C,0.597222,0.119455,0.000000,2.000000,0.000000,1.617638,4.000000
C,0.758621,0.106747,0.000000,2.000000,0.000000,2.134653,4.000000
C,0.563636,0.149671,0.000000,2.000000,0.000000,1.558994,4.000000
C,0.888060,0.096193,0.000000,2.000000,0.000000,2.865864,2.000000
C,0.694444,0.106900,1.000000,4.000000,0.476082,1.115223,2.000000
C,0.843137,0.095809,1.000000,4.000000,0.149744,1.565538,12.000000
C,1.642857,0.090897,0.000000,4.000000,0.000000,3.255193,2.000000
C,0.932692,0.122128,0.000000,2.000000,0.000000,1.406425,4.000000
C,0.939394,0.145347,0.000000,4.000000,0.000000,1.398348,4.000000
C,0.866667,0.129069,1.000000,2.000000,0.092199,1.204819,2.000000
C,0.822222,0.138451,0.000000,2.000000,0.000000,1.352956,4.000000
C,0.700000,0.137485,1.000000,2.000000,0.163285,1.117181,2.000000
C,0.222222,0.129756,0.000000,2.000000,0.000000,1.615385,6.000000
C,0.962963,0.107362,1.000000,4.000000,0.651026,1.020019,0.000000
C,0.892857,0.143740,0.000000,4.000000,0.000000,1.501779,4.000000
C,0.625000,0.143072,0.000000,4.000000,0.000000,1.395850,4.000000
C,0.967742,0.135173,1.000000,2.000000,0.278716,1.015428,0.000000
C,0.129032,0.159079,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.740741,0.128770,0.000000,4.000000,0.000000,1.764706,2.000000
C,0.716667,0.116089,1.000000,4.000000,0.369565,1.115866,2.000000
C,1.122807,0.098327,0.000000,4.000000,0.000000,2.076383,6.000000
C,0.177778,0.178997,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.268657,0.197125,0.000000,2.000000,0.000000,1.032196,0.000000
C,0.846154,0.136083,0.000000,2.000000,0.000000,1.809524,4.000000
C,1.120000,0.141614,0.000000,4.000000,0.000000,1.380400,4.000000
C,0.230769,0.193901,0.000000,2.000000,0.000000,1.000000,0.000000
C,0.777778,0.125996,1.000000,2.000000,0.405906,1.008954,0.000000
C,0.800000,0.139812,1.000000,2.000000,0.070175,1.213483,2.000000
C,0.258065,0.196744,0.000000,2.000000,0.000000,1.010321,0.000000
C,0.722222,0.111355,0.000000,2.000000,0.000000,1.803279,4.000000
C,1.081301,0.071920,0.000000,6.000000,0.000000,2.355820,6.000000
C,0.666667,0.191485,0.000000,2.000000,0.000000,1.487179,2.000000
